"location","device","filter","day","elapsed_time","n_readings","daily_mean_pm","daily_95_pm","daily_mean_rh","daily_mean_t"
"Pretoria, South Africa","AD00103","J1053",2023-06-27,9.3,29,19.7,29.3,4.2,44.5
"Taichung, Taiwan","AD00094","J1007",2023-06-27,23.7,72,12.1,21.7,22.1,49.9
"Tainan, Taiwan","AD00403","J1025",2023-06-27,24,73,27.1,36,44.6,34.4
"AASTU, Ethiopia","AD00091","J0896",2023-06-26,23.3,71,20.3,67,29.5,35.1
"Pretoria, South Africa","AD00103","J1053",2023-06-26,23.7,72,64.2,148.3,6.1,42.3
"Tainan, Taiwan","AD00403","J1013",2023-06-26,22.7,69,18.8,27.1,47,33.9
"AASTU, Ethiopia","AD00091","J0896",2023-06-25,23.7,72,26.6,71.8,30,35.6
"Tainan, Taiwan","AD00403","J1013",2023-06-25,23.7,72,15.9,28.7,46.1,32
"AASTU, Ethiopia","AD00091","J0896",2023-06-24,23.6,72,21.1,42.2,32.9,33.2
"Pretoria, South Africa","AD00103","J1044",2023-06-24,5.3,17,58.4,97.4,7,48.1
"Tainan, Taiwan","AD00403","J1013",2023-06-24,23.7,72,31.7,44.4,44.9,33.1
"AASTU, Ethiopia","AD00091","J0896",2023-06-23,24,73,28,59.6,33,34.5
"Pretoria, South Africa","AD00103","J1044",2023-06-23,23.7,72,107.2,187,13,39.5
"Tainan, Taiwan","AD00403","J1013",2023-06-23,24,73,12.1,14.9,49.8,32.4
"AASTU, Ethiopia","AD00091","J0896",2023-06-22,23.7,72,34.9,114,35.8,33
"Pretoria, South Africa","AD00103","J0933",2023-06-22,9.3,29,36.1,62.7,1.6,48.7
"Taichung, Taiwan","AD00094","J0993",2023-06-22,0,1,9.7,9.7,30.2,43.8
"Tainan, Taiwan","AD00403","J1040",2023-06-22,9,28,4.9,9.6,58.4,32.9
"AASTU, Ethiopia","AD00098","J0620",2023-06-21,0,1,42.3,42.3,9.6,52.1
"Pretoria, South Africa","AD00103","J0933",2023-06-21,23.7,72,77.8,257.8,3.5,42.3
"Tainan, Taiwan","AD00403","J1040",2023-06-21,23.7,72,2.5,6,62.4,25.5
"AASTU, Ethiopia","AD00098","J0620",2023-06-20,23.6,74,83.7,203.2,12.9,46.2
"Tainan, Taiwan","AD00403","J1040",2023-06-20,24,73,10.1,14.1,53.6,32.2
"AASTU, Ethiopia","AD00098","J0620",2023-06-19,23.7,73,50.4,99.7,13.4,45.7
"Pretoria, South Africa","AD00103","J0921",2023-06-19,13.3,41,51.9,109.4,3.2,45.1
"Tainan, Taiwan","AD00403","J1045",2023-06-19,22,67,8.4,14.9,55.2,29.6
"AASTU, Ethiopia","AD00098","J0620",2023-06-18,23.7,72,53.4,122.1,14.5,46.2
"Pretoria, South Africa","AD00103","J0931",2023-06-18,13,40,47.1,111.7,3.9,46.5
"Taichung, Taiwan","AD00094","J0976",2023-06-18,18.3,56,12.3,24.9,17.7,53.4
"Tainan, Taiwan","AD00403","J1045",2023-06-18,23.7,72,32.2,45.8,46,32.7
"AASTU, Ethiopia","AD00091","J0566",2023-06-17,23.3,71,14.3,29.6,40.9,32
"AASTU, Ethiopia","AD00098","J0620",2023-06-17,23.7,73,39.2,81.9,12.9,47.1
"Pretoria, South Africa","AD00103","J0931",2023-06-17,23.7,72,52.1,105.6,6,44
"Taichung, Taiwan","AD00094","J0976",2023-06-17,24,72,19.8,33.5,23.8,51
"Tainan, Taiwan","AD00403","J1045",2023-06-17,23.7,72,38.5,59.5,43.8,32.9
"AASTU, Ethiopia","AD00091","J0566",2023-06-16,24,71,15.1,43.6,44.2,30.2
"AASTU, Ethiopia","AD00098","J0620",2023-06-16,23.7,72,56.7,124.4,16.8,45.7
"Taichung, Taiwan","AD00094","J0976",2023-06-16,23.7,72,10.4,15.2,24.9,48.1
"Tainan, Taiwan","AD00403","J1045",2023-06-16,24,73,16.7,26.8,48.7,33.3
"AASTU, Ethiopia","AD00091","J0566",2023-06-15,23.7,73,15.8,41.6,38.7,31.8
"AASTU, Ethiopia","AD00098","J0620",2023-06-15,24,74,44.5,105.5,11.9,47
"Pretoria, South Africa","AD00103","J0947",2023-06-15,9.3,29,13.6,55.7,2.9,43.8
"AASTU, Ethiopia","AD00091","J0566",2023-06-14,23.7,72,31.4,93.1,44.2,29.4
"AASTU, Ethiopia","AD00098","J0620",2023-06-14,23.7,73,82.6,238.4,13.4,45.8
"Pretoria, South Africa","AD00103","J0947",2023-06-14,23.7,72,18.5,46.9,5.4,42.2
"AASTU, Ethiopia","AD00091","J0566",2023-06-13,23.7,72,17.3,41.5,45.9,28.7
"AASTU, Ethiopia","AD00098","J0620",2023-06-13,23.7,72,45.9,102.9,17.9,40.6
"Taichung, Taiwan","AD00094","J0990",2023-06-13,3.7,12,13.3,17.3,14.1,58.3
"Pretoria, South Africa","AD00103","J0792",2023-06-12,17.3,53,57.2,230,10.1,41.1
"Taichung, Taiwan","AD00094","J0990",2023-06-12,23.7,72,13.3,24.4,19.3,52.6
"AASTU, Ethiopia","AD00091","J0557",2023-06-11,23.3,71,16.4,38.7,49.3,27.4
"Taichung, Taiwan","AD00094","J0990",2023-06-11,24,73,16.4,25.1,19.8,52.3
"AASTU, Ethiopia","AD00091","J0557",2023-06-10,23.7,72,25.2,72.3,47.2,28.4
"Pretoria, South Africa","AD00103","J0911",2023-06-10,6,19,5.4,7.9,1.6,50.6
"Taichung, Taiwan","AD00094","J0990",2023-06-10,23.7,72,14,31.6,22.2,49.2
"AASTU, Ethiopia","AD00091","J0557",2023-06-09,23.7,72,29.4,71.3,49.6,28
"AASTU, Ethiopia","AD00098","J0620",2023-06-09,0.3,2,49.2,61.2,11.6,50.7
"Pretoria, South Africa","AD00103","J0911",2023-06-09,23.7,72,25.2,65.2,4.1,44
"AASTU, Ethiopia","AD00091","J0557",2023-06-08,24,73,28.2,49.6,51.4,26.8
"AASTU, Ethiopia","AD00098","J0620",2023-06-08,24,75,64.2,106.5,17,43.8
"Pretoria, South Africa","AD00103","J0911",2023-06-08,24,39,31.2,69.2,6,50.3
"AASTU, Ethiopia","AD00091","J0557",2023-06-07,23.7,72,26.8,69.5,47.6,27.2
"AASTU, Ethiopia","AD00098","J0620",2023-06-07,23.7,76,75,186.7,19.3,39.4
"Pretoria, South Africa","AD00103","J0911",2023-06-07,23.7,75,36.2,73.4,11.5,44.7
"Taichung, Taiwan","AD00094","J0973",2023-06-07,19.3,57,7.1,20.5,19.3,52.7
"Taichung, Taiwan","AD00094","J0973",2023-06-06,23.7,72,11.8,28.9,23.7,48.6
"Pretoria, South Africa","AD00103","J0939",2023-06-05,10,31,23.4,97.9,2.5,51.9
"Amity University Noida, India","AD00088","J0916",2023-06-02,12.7,39,19.8,37.4,11.9,60.6
"Pretoria, South Africa","AD00103","J0925",2023-06-02,23,70,31.8,83.2,7.3,41.6
"Pretoria, South Africa","AD00103","J0908",2023-05-31,3.3,11,20.3,24.8,15.3,42.1
"Amity University Noida, India","AD00088","J0914",2023-05-30,10.3,32,53.3,98.4,14.3,60.7
"Pretoria, South Africa","AD00103","J0903",2023-05-30,15.7,48,10.2,14.9,14.1,39.8
"Amity University Noida, India","AD00088","J0914",2023-05-29,5,16,40.5,50.7,12.8,62
"Pretoria, South Africa","AD00103","J0903",2023-05-29,23.7,72,12,36.9,9.5,45.2
"Taichung, Taiwan","AD00094","J0870",2023-05-27,13,40,22.9,31.9,23.5,47.8
"Amity University Noida, India","AD00088","J0920",2023-05-26,12.7,40,16.8,36.2,11.2,60.1
"Pretoria, South Africa","AD00103","J0913",2023-05-26,19,58,62.6,145.2,6.5,46.4
"Pretoria, South Africa","AD00103","J0948",2023-05-25,9.3,29,17.2,36.7,8.7,46.8
"Amity University Noida, India","AD00088","J0915",2023-05-24,10.3,32,16.7,21.4,12.3,58.4
"Pretoria, South Africa","AD00103","J0948",2023-05-24,23.7,72,35.1,73.8,11.8,43.4
"Taichung, Taiwan","AD00094","J0893",2023-05-24,18.3,56,28.7,44.7,31.1,42.3
"Amity University Noida, India","AD00088","J0944",2023-05-22,12.7,39,20.3,40.2,7.2,64.3
"Amity University Noida, India","AD00088","J0943",2023-05-17,10.3,32,34.2,61.4,8.5,64.9
"Taichung, Taiwan","AD00094","J0878",2023-05-16,4,13,47.8,52.7,17.6,50.2
"Amity University Noida, India","AD00088","J0930",2023-05-15,8.3,26,17,23.8,7,65.8
"Taichung, Taiwan","AD00094","J0883",2023-05-15,0,1,22.3,22.3,33.1,38.1
"Amity University Noida, India","AD00088","J0940",2023-05-12,13,40,41.5,92.7,6.9,64.1
"Pretoria, South Africa","AD00103","J0927",2023-05-12,9.3,29,14.1,35,3.9,51.9
"Pretoria, South Africa","AD00103","J0927",2023-05-11,23.7,72,27.1,53.2,8.8,45.1
"Taichung, Taiwan","AD00094","J0880",2023-05-11,14.3,44,29.8,43.8,23,44.8
"Amity University Noida, India","AD00090","J0764",2023-05-09,1.3,5,175.5,228.9,11.8,49.8
"Taichung, Taiwan","AD00094","J0868",2023-05-08,12.3,38,3.1,4.5,26.8,39.9
"Pretoria, South Africa","AD00103","J0912",2023-05-04,13,40,14.9,23.1,11.4,45.5
"Pretoria, South Africa","AD00103","J0912",2023-05-03,23.7,72,16.3,25.3,11.2,46.4
"Taichung, Taiwan","AD00094","J0849",2023-05-03,0,1,53.2,53.2,25,45.1
"Taichung, Taiwan","AD00094","J0862",2023-05-02,13.7,42,26.4,40.1,23.2,46.5
"Pretoria, South Africa","AD00103","J0950",2023-05-01,13,40,31,60.8,15.2,44.2
"Pretoria, South Africa","AD00103","J0937",2023-04-27,3.7,12,29.6,32.6,9.9,50.9
"Taichung, Taiwan","AD00094","J0876",2023-04-27,0.7,3,19.2,20.3,25.5,40
"Pretoria, South Africa","AD00103","J0937",2023-04-26,23.7,72,44.4,75.8,8.8,50.4
"Pretoria, South Africa","AD00103","J0929",2023-04-21,4.3,14,18.4,23,4.5,50.8
"AASTU, Ethiopia","AD00098","J0537",2023-04-18,0,1,22.7,22.7,15.2,40.7
"Taichung, Taiwan","AD00094","J0874",2023-04-18,12.3,38,53.4,69.2,21.5,46.4
"Amity University Noida, India","AD00090","J0769",2023-04-17,3.3,11,33.6,40.1,1.6,65.3
"Pretoria, South Africa","AD00103","J0945",2023-04-17,9.3,29,31.3,43.3,6.5,51
"Amity University Noida, India","AD00090","J0769",2023-04-16,23.7,72,58.2,136.7,7.6,54.1
"Pretoria, South Africa","AD00103","J0945",2023-04-16,23.7,72,49.4,85.9,14.1,41.8
"Amity University Noida, India","AD00090","J0769",2023-04-15,23.7,72,114.8,196.2,6.1,54.7
"AASTU, Ethiopia","AD00098","J0537",2023-04-14,15.3,47,13.7,15.3,12.3,43.9
"Amity University Noida, India","AD00090","J0769",2023-04-14,23.7,72,92.9,161.2,7.1,51.8
"Amity University Noida, India","AD00090","J0769",2023-04-13,24,73,95.6,178.4,8.9,50
"Taichung, Taiwan","AD00094","J0875",2023-04-10,3,10,16.9,26.7,16,47.6
"Amity University Noida, India","AD00090","J0794",2023-04-06,0,1,43.7,43.7,19.1,38
"Taichung, Taiwan","AD00094","J0891",2023-03-30,5,16,26.3,32.2,21.1,44.3
"Taichung, Taiwan","AD00094","J0804",2023-03-28,17,52,28,36.1,30.9,35.1
"Pretoria, South Africa","AD00103","J0772",2023-03-21,18.3,56,38.6,67.9,16.5,42.4
"Pretoria, South Africa","AD00103","J0772",2023-03-20,24,73,26.2,52.3,18.6,41.1
"Pretoria, South Africa","AD00103","J0772",2023-03-19,23.7,72,32,63.2,16.9,41.6
"Taichung, Taiwan","AD00094","J0805",2023-03-15,11.3,35,25.9,35.6,18.1,43.9
"Taichung, Taiwan","AD00094","J0812",2023-03-08,9.3,29,52.8,73.8,13.8,44.2
"Pretoria, South Africa","AD00103","J0790",2023-03-07,9.3,29,22.5,27.6,19.7,43
"Pretoria, South Africa","AD00103","J0790",2023-03-06,23.7,72,27,50.2,28.8,34.6
"Pretoria, South Africa","AD00103","J0781",2023-03-02,0,1,1.1,1.1,26.9,34.2
"Pretoria, South Africa","AD00103","J0784",2023-03-01,9.3,29,9.5,17.4,12.5,44.2
"Pretoria, South Africa","AD00103","J0784",2023-02-28,23.7,72,18.7,39.4,29.8,34.7
"Pretoria, South Africa","AD00103","J0746",2023-02-27,21.7,66,7.6,18,29.8,35
"Amity University Noida, India","AD00090","J0793",2023-02-25,1.3,5,181.1,202.1,8.8,55.6
"Amity University Noida, India","AD00090","J0793",2023-02-24,24,73,151.6,230.9,21.5,37.9
"Pretoria, South Africa","AD00103","J0779",2023-02-23,9.3,29,24.2,28.9,11,48.7
"Pretoria, South Africa","AD00103","J0779",2023-02-22,23.7,72,19.1,36.8,30.3,33.4
"Taichung, Taiwan","AD00094","J0846",2023-02-22,12.7,39,17,29.2,29.7,31.7
"Pretoria, South Africa","AD00103","J0785",2023-02-21,9.3,24,1.2,4.5,10.3,40.3
"Pretoria, South Africa","AD00103","J0785",2023-02-20,23.7,72,17.8,40.7,51,27.4
"Taichung, Taiwan","AD00094","J0821",2023-02-19,18,55,43.2,67.1,26.1,35.7
"Pretoria, South Africa","AD00103","J0761",2023-02-18,12.7,38,11.8,52.3,42.7,32.8
"Tainan, Taiwan","AD00101","J0825",2023-02-18,14.7,45,40.1,74.2,6.4,58
"Pretoria, South Africa","AD00103","J0761",2023-02-17,24,73,7.3,19.8,45.6,29.7
"Pretoria, South Africa","AD00103","J0761",2023-02-16,23.7,72,4.8,10.8,39,32.3
"Pretoria, South Africa","AD00103","J0778",2023-02-15,9.3,28,1.9,5,26.3,38.6
"Taichung, Taiwan","AD00094","J0842",2023-02-15,1.3,5,12.2,13.6,27.8,25.2
"Pretoria, South Africa","AD00103","J0778",2023-02-14,23.7,68,3.2,9,42.2,32.7
"Taichung, Taiwan","AD00094","J0829",2023-02-14,18,55,17.8,23.8,30.4,27.2
"Tainan, Taiwan","AD00101","J0844",2023-02-11,14.3,44,47.9,74.5,10.6,54.2
"Pretoria, South Africa","AD00103","J0783",2023-02-09,0,1,21.6,21.6,38.2,32.2
"Tainan, Taiwan","AD00101","J0819",2023-02-08,17.7,54,56.7,76.7,13.4,49.3
"Tainan, Taiwan","AD00101","J0817",2023-02-05,9.3,29,44.3,60.9,14.9,46.7
"Pretoria, South Africa","AD00103","J0770",2023-02-04,15.7,48,9.4,16.4,21.4,39.8
"Tainan, Taiwan","AD00101","J0817",2023-02-04,23.7,72,45.4,57.3,13.2,47.8
"Pretoria, South Africa","AD00103","J0770",2023-02-03,23.7,72,19.8,49.8,37.5,32.2
"Amity University Noida, India","AD00090","J0738",2023-02-02,23.3,71,160.3,221,24.8,31.9
"Pretoria, South Africa","AD00103","J0747",2023-02-02,22.3,68,11.1,20,34.7,33.4
"Amity University Noida, India","AD00090","J0738",2023-02-01,24,73,163.4,219,34,26.3
"Pretoria, South Africa","AD00103","J0747",2023-02-01,23.7,72,11.3,30.5,38.6,31.2
"Pretoria, South Africa","AD00103","J0759",2023-01-31,22.6,69,8.7,13.3,34.2,33.5
"Taichung, Taiwan","AD00094","J0828",2023-01-31,5.3,17,32.7,41.2,10.5,45
"Pretoria, South Africa","AD00103","J0759",2023-01-30,23.7,72,10.7,18.4,33.4,31.9
"Pretoria, South Africa","AD00103","J0780",2023-01-27,20,61,20.6,35.7,18.6,39.1
"Pretoria, South Africa","AD00103","J0758",2023-01-26,22.3,68,9.7,18.4,26.5,34.4
"Pretoria, South Africa","AD00103","J0758",2023-01-25,23.7,72,9.3,13.8,27.5,34.3
"Pretoria, South Africa","AD00103","J0524",2023-01-24,9.3,29,6.5,9.4,6.3,50.3
"Pretoria, South Africa","AD00103","J0524",2023-01-23,23.7,72,8.5,17.8,19.8,37.7
"Pretoria, South Africa","AD00103","J0762",2023-01-20,11.3,35,13.6,43.7,11.1,49.6
"Pretoria, South Africa","AD00103","J0762",2023-01-19,23.7,73,28.2,83.2,24.9,37.6
"Pretoria, South Africa","AD00103","J0756",2023-01-18,23,70,7.2,17.9,25.9,37.5
"Pretoria, South Africa","AD00103","J0756",2023-01-17,22.7,69,6.2,14.5,25.4,37.2
"Taichung, Taiwan","AD00094","J0826",2023-01-17,16.3,50,18.3,29.1,28.6,32.3
"Taichung, Taiwan","AD00094","J0841",2023-01-12,13,40,40.1,50,26.5,39.2
"Tainan, Taiwan","AD00101","J0807",2023-01-12,9.3,29,40.3,73.3,13.3,50.3
"Tainan, Taiwan","AD00101","J0807",2023-01-11,23.7,72,56,70.9,22.2,41.5
"Delhi, India","AD00096","J0649",2023-01-09,23.3,71,283.4,443.6,17.4,38
"Taichung, Taiwan","AD00094","J0809",2023-01-09,16.7,51,44.9,55.6,29.6,36.3
"Amity University Noida, India","AD00090","J0709",2023-01-08,23.7,72,620.1,996,12.9,44.4
"Delhi, India","AD00096","J0649",2023-01-08,23.7,72,292.4,420.5,18.2,36.6
"Amity University Noida, India","AD00090","J0709",2023-01-07,23.7,72,401.2,536.7,13.9,41.3
"Delhi, India","AD00096","J0649",2023-01-07,23.7,73,245.9,387.9,14.6,38.1
"Amity University Noida, India","AD00090","J0709",2023-01-06,23.7,72,527,755.8,30.5,26.2
"Delhi, India","AD00096","J0649",2023-01-06,23.7,73,220.8,417,25.6,27
"Delhi, India","AD00096","J0649",2023-01-05,24,73,206.9,344.6,34.5,22.9
"Taichung, Taiwan","AD00094","J0843",2023-01-04,18,55,15.5,24.4,26.6,36.1
"Tainan, Taiwan","AD00101","J0839",2023-01-01,20.3,62,39,49.5,26.8,37.3
"Delhi, India","AD00096","J0622",2022-12-31,0,1,140.6,140.6,42.5,23.5
"Tainan, Taiwan","AD00101","J0839",2022-12-31,23.7,72,29.4,47.2,26.2,35.8
"Tainan, Taiwan","AD00101","J0834",2022-12-30,5.3,17,27.6,32.9,20.4,39.1
"Taichung, Taiwan","AD00094","J0744",2022-12-29,11.7,36,22.2,27.3,31.2,32
"Tainan, Taiwan","AD00101","J0834",2022-12-29,24,73,33.5,49.9,29.3,32.9
"Tainan, Taiwan","AD00101","J0834",2022-12-28,23.7,73,38.8,62,25.7,35
"Delhi, India","AD00096","J0518",2022-12-26,1.3,5,173.5,194.7,25.1,29.5
"Taichung, Taiwan","AD00094","J0717",2022-12-26,18.7,57,22.4,28.4,24,33
"Delhi, India","AD00096","J0518",2022-12-25,23.7,72,189.6,271.3,28.6,27.3
"Tainan, Taiwan","AD00101","J0796",2022-12-25,21,64,47.4,73,15,37.8
"Delhi, India","AD00096","J0518",2022-12-24,24,73,166.9,259.9,31.6,24.9
"Tainan, Taiwan","AD00101","J0796",2022-12-24,24,73,27.5,40.8,14.1,33.8
"Tainan, Taiwan","AD00101","J0796",2022-12-23,23.7,72,27.6,47.1,16.6,31.9
"Pretoria, South Africa","AD00103","J0638",2022-12-21,0,1,3.4,3.4,35.4,31.3
"Taichung, Taiwan","AD00094","J0699",2022-12-21,0,1,35.6,35.6,28.7,34.4
"Pretoria, South Africa","AD00103","J0613",2022-12-20,9.3,29,23.8,31.3,21.8,40.2
"Pretoria, South Africa","AD00103","J0613",2022-12-19,23.7,73,16,27.6,36.3,31.3
"Taichung, Taiwan","AD00094","J0740",2022-12-18,7.3,23,6.8,9.5,18.2,28.8
"Pretoria, South Africa","AD00103","J0591",2022-12-17,0,1,15.4,15.4,20.9,38.6
"Pretoria, South Africa","AD00103","J0542",2022-12-16,11.3,35,13.6,26.9,20.9,41.5
"Taichung, Taiwan","AD00094","J0708",2022-12-16,11,34,8.5,15.8,30.6,35.5
"Pretoria, South Africa","AD00103","J0542",2022-12-15,23.7,73,22.7,47.2,22.6,39.7
"Pretoria, South Africa","AD00103","J0644",2022-12-14,9.3,29,17.2,25.4,24,38.9
"Pretoria, South Africa","AD00103","J0644",2022-12-13,23.7,72,9.1,17.7,42.7,30.1
"Taichung, Taiwan","AD00094","J0721",2022-12-13,20,61,17.3,30.9,31.7,31.3
"Tainan, Taiwan","AD00101","J0722",2022-12-11,23,70,18.7,30.1,21.7,39.2
"Tainan, Taiwan","AD00101","J0722",2022-12-10,23.7,72,21.7,33.5,25.3,39.1
"Pretoria, South Africa","AD00103","J0654",2022-12-09,19,58,10.6,28.9,32.6,32.6
"Tainan, Taiwan","AD00101","J0722",2022-12-09,23.7,72,22.4,59.4,26.5,37.6
"Pretoria, South Africa","AD00103","J0635",2022-12-08,23.3,71,10.7,32.3,32,33.7
"Taichung, Taiwan","AD00094","J0707",2022-12-08,17.7,54,10.3,16.2,29.9,35.3
"Tainan, Taiwan","AD00101","J0722",2022-12-08,24,73,28.8,53.8,26.1,38
"Pretoria, South Africa","AD00103","J0635",2022-12-07,23.7,72,8.7,25.1,37.8,28.3
"Tainan, Taiwan","AD00101","J0722",2022-12-07,23.7,72,23.4,36.6,29.6,36
"Pretoria, South Africa","AD00103","J0614",2022-12-02,18.3,56,20,40.1,24.8,36.2
"Pretoria, South Africa","AD00103","J0614",2022-12-01,24,73,26.6,54.3,21.5,37.6
"Tainan, Taiwan","AD00101","J0723",2022-12-01,6.3,20,13.6,16.9,14.1,49
"Pretoria, South Africa","AD00103","J0614",2022-11-30,23.7,72,36.9,94.2,26.5,36.7
"Taichung, Taiwan","AD00094","J0711",2022-11-30,0,1,2,2,34.5,33.9
"Tainan, Taiwan","AD00101","J0723",2022-11-30,23.7,72,9.4,21,26.3,38.2
"Pretoria, South Africa","AD00103","J0590",2022-11-29,9.3,29,19.9,32.7,13.2,43.8
"Taichung, Taiwan","AD00094","J0741",2022-11-29,9.3,29,8.4,14.5,18.7,50.7
"Pretoria, South Africa","AD00103","J0590",2022-11-28,23.7,72,15.6,26.4,30.4,31.6
"Delhi, India","AD00096","J0646",2022-11-27,23.3,71,249.4,404,13.4,40.8
"Tainan, Taiwan","AD00101","J0715",2022-11-27,3.7,12,23.8,33,13.5,53.5
"Delhi, India","AD00096","J0646",2022-11-26,23.7,72,252,408.8,15.7,38.6
"Pretoria, South Africa","AD00103","J0669",2022-11-26,13.7,42,14.9,26.3,29.8,33.1
"Tainan, Taiwan","AD00101","J0715",2022-11-26,23.7,72,31.8,61.6,23.5,43.6
"Delhi, India","AD00096","J0646",2022-11-25,23.7,73,251,395.5,15,38
"Pretoria, South Africa","AD00103","J0669",2022-11-25,23.7,72,20.8,30.7,38.3,30.2
"Tainan, Taiwan","AD00101","J0715",2022-11-25,23.7,72,31.8,82.9,24.6,44.5
"Delhi, India","AD00096","J0646",2022-11-24,23.7,72,230.9,438.3,15.6,37.9
"Pretoria, South Africa","AD00103","J0616",2022-11-24,9.3,29,23.6,36.4,15.3,42.8
"Taichung, Taiwan","AD00094","J0493",2022-11-24,4.3,14,11.5,19.6,32.6,39.5
"Tainan, Taiwan","AD00101","J0715",2022-11-24,24,73,43.6,74,24.8,44.5
"Delhi, India","AD00096","J0646",2022-11-23,24,73,154.7,252.6,21.9,30.1
"Pretoria, South Africa","AD00103","J0616",2022-11-23,23.7,72,30.7,44.5,28.6,33.6
"Taichung, Taiwan","AD00094","J0736",2022-11-23,8.3,26,7.9,12.8,39.8,36.3
"Tainan, Taiwan","AD00101","J0715",2022-11-23,23.7,72,37.6,73,26.8,42.9
"Tainan, Taiwan","AD00101","J0705",2022-11-20,20.3,62,32.7,55.7,33.8,39.7
"Delhi, India","AD00096","J0653",2022-11-19,23.3,71,229.3,345.3,12.2,42
"Tainan, Taiwan","AD00101","J0705",2022-11-19,23.7,72,57.6,77.9,36.7,37.9
"Delhi, India","AD00096","J0653",2022-11-18,23.7,72,241.9,382.2,15.2,38.1
"Tainan, Taiwan","AD00101","J0743",2022-11-18,3,10,47.9,66.9,18,48.6
"Delhi, India","AD00096","J0653",2022-11-17,23.7,72,248.7,465.3,15.4,40
"Tainan, Taiwan","AD00101","J0743",2022-11-17,24,73,48.1,80.7,34.9,38.5
"Delhi, India","AD00096","J0653",2022-11-16,23.6,72,216.8,345.4,13.6,42.2
"Taichung, Taiwan","AD00094","J0739",2022-11-16,4,13,21.9,26.1,18.3,49.3
"Tainan, Taiwan","AD00101","J0743",2022-11-16,23.7,72,38.7,60.3,37.4,37.3
"Delhi, India","AD00096","J0653",2022-11-15,24,73,193.2,296.1,16.9,41.8
"Delhi, India","AD00096","J0651",2022-11-14,1.3,5,319.5,390.3,9.4,51.7
"Delhi, India","AD00096","J0651",2022-11-13,23.7,71,284.5,421.6,16.9,40.2
"Tainan, Taiwan","AD00101","J0698",2022-11-13,18.3,56,50.5,77.9,45.3,35
"Delhi, India","AD00096","J0651",2022-11-12,23.7,72,248.1,428.2,15.8,39.5
"Tainan, Taiwan","AD00101","J0698",2022-11-12,24,73,56.5,91.6,43.3,36.5
"Delhi, India","AD00096","J0651",2022-11-11,23.7,71,317,571.8,16.9,40.3
"Tainan, Taiwan","AD00101","J0698",2022-11-11,23.7,72,55.8,88.7,39.8,37.9
"Delhi, India","AD00096","J0651",2022-11-10,24,73,337,523.5,21.8,40.5
"Pretoria, South Africa","AD00103","J0658",2022-11-10,22.6,30,16.4,32,9.9,49.7
"Tainan, Taiwan","AD00101","J0478",2022-11-10,5,16,42.8,53.3,21.8,46.9
"Pretoria, South Africa","AD00103","J0658",2022-11-09,23.7,72,18.3,56.3,14,43.9
"Tainan, Taiwan","AD00101","J0478",2022-11-09,24,73,34.4,72.5,39.6,37.1
"Pretoria, South Africa","AD00103","J0562",2022-11-08,9.3,29,13.7,30.8,41.4,29.2
"Tainan, Taiwan","AD00101","J0478",2022-11-08,23.7,72,40.4,68.1,45,33.9
"Pretoria, South Africa","AD00103","J0562",2022-11-07,23.7,72,22.8,58.9,46,26.7
"Pretoria, South Africa","AD00103","J0561",2022-11-05,13.3,41,10.6,26.4,24.2,35.4
"Tainan, Taiwan","AD00101","J0464",2022-11-05,7.7,24,21.4,28.1,37.9,33.6
"Pretoria, South Africa","AD00103","J0561",2022-11-04,23.7,72,11.9,23.9,42.9,26.6
"Tainan, Taiwan","AD00101","J0464",2022-11-04,23.7,72,28.3,52.5,42.5,33.4
"Pretoria, South Africa","AD00103","J0560",2022-11-03,9.3,29,14.7,33.3,34,30.7
"Pretoria, South Africa","AD00103","J0560",2022-11-02,23.7,72,7,14.6,49.1,24.2
"Pretoria, South Africa","AD00103","J0551",2022-11-01,12.3,38,2.4,6.8,30.1,31.3
"Pretoria, South Africa","AD00103","J0551",2022-10-31,23.7,73,12.7,21,40.5,27.8
"Pretoria, South Africa","AD00103","J0549",2022-10-28,15,46,22.1,54.8,28.5,34.2
"Pretoria, South Africa","AD00103","J0409",2022-10-27,23.6,72,16.8,27.6,43,26.8
"Pretoria, South Africa","AD00103","J0409",2022-10-26,23.7,72,24.2,43.5,25.5,33.7
"Delhi, India","AD00096","J0585",2022-10-21,16,47,145.3,324.3,16.1,47.1
"Pretoria, South Africa","AD00103","J0660",2022-10-21,20.3,62,49.1,91.1,19.1,36.8
"Delhi, India","AD00096","J0585",2022-10-20,23.7,62,168.6,293.6,23.1,43.3
"Pretoria, South Africa","AD00103","J0621",2022-10-20,22,67,33.5,65,25.7,34
"Pretoria, South Africa","AD00103","J0621",2022-10-19,23.7,72,49.4,82.8,27.5,32.1
"Taichung, Taiwan","AD00094","J0473",2022-10-19,0.3,2,4.5,4.9,26.5,37.7
"Delhi, India","AD00096","J0665",2022-10-17,2.7,9,108.1,153.8,11.7,53.9
"Pretoria, South Africa","AD00103","J0612",2022-10-17,9.3,29,24.4,36.6,17.1,38.8
"Delhi, India","AD00096","J0665",2022-10-16,23.7,62,132.6,215.1,23,42
"Pretoria, South Africa","AD00103","J0612",2022-10-16,23.7,72,14.2,17.7,24.7,32.9
"Delhi, India","AD00096","J0665",2022-10-15,23.7,64,185.1,397.5,31.7,38.5
"Delhi, India","AD00096","J0665",2022-10-14,23.6,66,133.1,215.3,35.9,36.5
